employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,KPIs_met >80%,awards_won?,avg_training_score,is_promoted
35161,Procurement,region_2,Master's & above,f,sourcing,2,45,2,15,0,0,70,0
15316,Sales & Marketing,region_2,Master's & above,f,other,1,56,2,5,0,0,46,0
35941,Analytics,region_30,Master's & above,m,other,2,36,3,6,1,0,84,0
26698,Procurement,region_2,Master's & above,f,other,1,50,3,7,1,0,71,0
43296,Sales & Marketing,region_2,Bachelor's,f,sourcing,1,27,3,1,0,0,51,0
15751,Procurement,region_30,Bachelor's,f,sourcing,1,34,4,10,1,0,68,0
12829,Sales & Marketing,region_26,Bachelor's,m,other,3,28,3,4,0,0,51,0
57067,Procurement,region_2,Bachelor's,m,sourcing,2,37,3,10,0,0,72,0
70308,Procurement,region_31,Bachelor's,m,other,4,29,1,6,0,0,72,0
61060,Operations,region_2,Bachelor's,m,sourcing,1,45,3,5,0,0,58,0
58457,Operations,region_21,Master's & above,m,other,1,35,3,3,1,0,61,0
65725,Technology,region_5,Master's & above,f,sourcing,1,34,3,8,0,0,84,0
48126,Operations,region_15,Bachelor's,m,other,1,32,5,7,1,0,58,1
51386,Technology,region_31,Master's & above,f,other,1,36,4,3,0,0,79,0
11435,Technology,region_13,Bachelor's,m,referred,2,31,4,5,1,0,79,0
55475,Operations,region_29,Master's & above,m,sourcing,1,34,1,3,0,0,60,0
47943,Sales & Marketing,region_13,Master's & above,m,other,1,35,4,6,0,0,50,0
44052,HR,region_10,Master's & above,f,other,1,33,5,8,0,0,51,0
67897,Sales & Marketing,region_28,Bachelor's,m,other,1,35,4,7,1,0,50,0
35700,HR,region_2,Bachelor's,f,other,1,48,5,12,0,0,48,0
45066,Finance,region_7,Bachelor's,f,other,1,24,,1,1,0,58,0
7058,R&D,region_26,Bachelor's,m,sourcing,2,26,5,3,0,0,86,0
42750,R&D,region_2,Master's & above,m,other,1,46,5,2,1,0,89,0
30813,Procurement,region_9,Bachelor's,f,sourcing,2,28,3,4,0,0,71,0
45799,Sales & Marketing,region_7,Bachelor's,m,referred,1,33,4,7,0,0,46,0
68864,Technology,region_15,Bachelor's,f,sourcing,1,27,4,2,1,0,76,0
27835,Sales & Marketing,region_7,,m,other,1,25,3,3,1,0,48,1
50081,Finance,region_15,Bachelor's,f,other,1,32,3,7,0,0,56,0
77551,Analytics,region_9,Bachelor's,m,other,1,27,,1,0,0,88,0
6997,Procurement,region_14,Bachelor's,f,sourcing,1,29,4,3,1,0,71,0
34056,Operations,region_8,Master's & above,m,sourcing,1,34,3,5,0,0,55,0
77518,Sales & Marketing,region_23,Bachelor's,m,sourcing,2,29,3,7,0,0,46,0
28550,Sales & Marketing,region_2,Bachelor's,m,other,1,33,5,8,1,0,51,0
26174,Sales & Marketing,region_2,Bachelor's,m,other,1,27,5,1,1,0,48,0
36277,Technology,region_19,Bachelor's,m,other,1,29,3,2,0,0,81,0
71513,Finance,region_13,Bachelor's,f,other,1,37,3,8,0,0,60,0
53671,Operations,region_22,Bachelor's,f,other,1,39,5,8,1,0,57,1
8487,Sales & Marketing,region_4,Bachelor's,m,other,1,57,2,25,0,0,54,0
17681,Sales & Marketing,region_7,Bachelor's,m,other,1,30,4,5,1,0,65,1
18835,Sales & Marketing,region_2,Master's & above,m,other,2,32,3,10,0,0,50,0
308,Operations,region_19,Bachelor's,m,sourcing,2,32,1,3,0,0,60,0
17512,Procurement,region_2,Master's & above,m,other,1,42,3,13,0,0,67,0
28577,HR,region_22,Bachelor's,f,other,1,28,1,2,0,0,48,0
67369,Sales & Marketing,region_15,Master's & above,m,other,1,36,4,3,1,0,65,1
26989,Sales & Marketing,region_2,Master's & above,m,sourcing,1,44,3,7,1,0,53,0
19955,Sales & Marketing,region_22,Master's & above,m,sourcing,1,41,3,11,1,0,51,0
60905,Operations,region_26,Master's & above,m,other,1,53,3,5,0,0,64,0
51993,Sales & Marketing,region_7,,m,sourcing,1,25,5,2,1,0,52,0
15738,Sales & Marketing,region_2,Bachelor's,m,referred,1,32,2,8,1,0,48,0
60672,Operations,region_3,Master's & above,m,other,1,33,3,7,1,0,56,0
57938,Sales & Marketing,region_7,Bachelor's,m,other,2,33,4,7,0,0,46,0
54184,Technology,region_4,Bachelor's,m,sourcing,1,38,3,5,0,0,81,0
35628,Technology,region_2,Master's & above,f,other,2,40,3,10,0,0,81,0
8573,Analytics,region_22,Master's & above,m,sourcing,1,39,5,11,1,0,84,0
15511,Operations,region_20,Bachelor's,m,sourcing,1,26,4,5,0,0,59,0
30645,Operations,region_13,Bachelor's,m,other,1,43,5,5,1,0,59,0
33452,Operations,region_11,Bachelor's,m,other,1,29,2,6,0,0,61,0
39944,Procurement,region_15,Master's & above,m,sourcing,1,35,5,5,1,0,68,0
8567,Sales & Marketing,region_2,Bachelor's,m,other,1,53,3,3,1,0,47,0
626,Sales & Marketing,region_13,Bachelor's,m,sourcing,1,53,1,5,0,0,49,0
17590,Procurement,region_22,Master's & above,m,other,2,37,3,5,1,0,68,0
10220,Operations,region_4,Bachelor's,m,sourcing,1,36,3,12,0,0,70,1
31092,Procurement,region_16,Bachelor's,f,other,1,25,,1,0,0,71,0
67165,Sales & Marketing,region_2,Bachelor's,m,other,2,27,2,2,0,0,53,0
31331,Operations,region_22,Bachelor's,m,other,1,47,5,15,0,0,60,0
23706,Sales & Marketing,region_2,Master's & above,f,other,1,44,2,5,0,0,42,0
70192,Operations,region_31,Bachelor's,f,sourcing,1,43,4,12,1,0,51,0
45990,Operations,region_7,Bachelor's,m,other,1,26,,1,0,0,56,0
69359,Analytics,region_28,Master's & above,m,sourcing,2,31,5,5,1,0,88,0
57875,Analytics,region_25,Master's & above,m,sourcing,1,32,5,3,0,0,86,0
64928,Sales & Marketing,region_26,Bachelor's,m,sourcing,1,42,3,3,1,0,52,0
15036,Operations,region_11,Bachelor's,m,sourcing,1,29,3,2,0,0,59,0
24228,Finance,region_2,Bachelor's,m,other,1,29,5,6,0,0,57,0
11503,Technology,region_2,Bachelor's,f,sourcing,1,29,,1,0,0,81,0
77736,Procurement,region_2,Bachelor's,m,other,3,26,,1,0,0,67,0
12155,Sales & Marketing,region_7,,m,other,2,25,,1,0,0,49,0
36804,Sales & Marketing,region_14,Bachelor's,m,sourcing,1,34,1,3,0,0,47,0
36347,Sales & Marketing,region_22,Bachelor's,m,other,3,27,3,5,1,0,51,0
72704,Sales & Marketing,region_2,Bachelor's,m,sourcing,2,50,5,18,0,0,49,0
56748,Sales & Marketing,region_7,Master's & above,f,other,1,41,5,7,1,0,48,0
7524,Operations,region_7,Master's & above,f,other,1,39,3,2,0,0,62,0
53755,Analytics,region_22,Bachelor's,m,sourcing,1,35,5,3,1,0,91,0
45537,Sales & Marketing,region_2,Master's & above,m,sourcing,1,44,3,5,0,0,45,0
38964,Procurement,region_22,Bachelor's,f,sourcing,1,31,3,5,0,0,67,0
28765,Operations,region_11,Bachelor's,m,sourcing,1,25,2,3,0,0,64,0
35659,Procurement,region_2,Master's & above,m,sourcing,1,41,4,11,0,0,67,0
26902,Finance,region_6,Bachelor's,f,sourcing,1,26,,1,0,0,58,0
65396,Analytics,region_19,Bachelor's,m,sourcing,2,25,3,3,1,0,84,0
45077,Operations,region_7,Bachelor's,f,other,1,30,4,7,1,0,61,0
74729,Operations,region_24,Bachelor's,f,other,1,32,5,3,1,0,61,0
40675,Technology,region_9,Bachelor's,m,other,1,27,3,5,0,0,77,0
23128,Technology,region_2,Bachelor's,f,other,1,30,3,2,1,0,77,1
45394,Analytics,region_26,Master's & above,m,other,1,39,3,6,1,0,84,0
31566,Analytics,region_23,Bachelor's,m,sourcing,3,30,3,4,0,0,85,0
77329,Operations,region_2,Bachelor's,f,sourcing,1,40,4,7,0,0,61,0
45277,Sales & Marketing,region_22,Bachelor's,m,referred,1,29,5,5,0,0,50,0
77894,Sales & Marketing,region_8,Bachelor's,m,sourcing,1,27,4,2,0,0,50,0
70257,Operations,region_19,Bachelor's,f,other,1,40,5,7,0,0,61,0
20815,Sales & Marketing,region_15,,m,other,1,31,3,4,1,0,47,0
3391,Operations,region_32,Master's & above,f,sourcing,1,42,4,5,0,0,64,0
59481,Sales & Marketing,region_2,Bachelor's,m,other,2,53,2,10,0,0,48,0
49118,Technology,region_27,Master's & above,f,sourcing,1,36,4,4,1,0,79,0
59941,R&D,region_22,Master's & above,m,sourcing,1,28,,1,1,0,85,1
32100,Technology,region_7,Master's & above,m,sourcing,1,44,3,7,0,0,81,0
74319,Sales & Marketing,region_22,Bachelor's,m,other,2,32,5,8,0,0,51,0
3206,Analytics,region_5,Bachelor's,m,other,1,36,3,8,1,0,81,0
20130,Technology,region_2,Bachelor's,f,sourcing,1,33,3,3,0,0,85,0
19552,Technology,region_6,Bachelor's,f,other,1,28,,1,1,0,82,0
50298,Procurement,region_22,Bachelor's,m,sourcing,2,28,,1,0,0,69,0
42495,Analytics,region_10,Master's & above,m,sourcing,1,35,3,9,0,0,83,0
18143,Technology,region_5,Bachelor's,m,other,1,31,5,5,0,0,83,0
14869,Sales & Marketing,region_19,Bachelor's,m,other,1,31,1,4,0,0,49,0
34921,Procurement,region_6,Bachelor's,f,other,1,29,,1,1,0,70,0
85,Operations,region_22,Master's & above,f,sourcing,1,40,5,5,0,0,59,0
67902,Technology,region_22,Bachelor's,f,other,1,29,3,3,0,0,82,0
60337,Technology,region_7,Bachelor's,m,sourcing,3,30,3,6,0,0,82,0
58574,Sales & Marketing,region_7,Bachelor's,m,other,1,32,5,7,0,0,47,0
16038,Legal,region_22,Bachelor's,m,sourcing,1,32,3,4,0,0,57,0
7972,Analytics,region_32,,m,sourcing,1,30,5,4,1,0,82,1
2523,Operations,region_22,Bachelor's,m,other,1,47,3,20,0,0,61,0
14355,Sales & Marketing,region_28,Bachelor's,m,sourcing,2,41,3,14,0,0,46,0
20733,Procurement,region_14,Master's & above,f,other,1,35,5,9,1,0,71,0
22004,Operations,region_13,Bachelor's,m,sourcing,1,37,5,9,1,0,60,0
64895,Sales & Marketing,region_32,Bachelor's,m,other,1,37,3,2,0,0,55,0
36400,Operations,region_7,Master's & above,f,other,1,35,5,4,0,0,59,0
34850,Analytics,region_2,Bachelor's,m,other,1,32,1,6,1,0,88,0
70333,Finance,region_26,Bachelor's,m,other,2,31,4,2,0,0,59,0
27895,Sales & Marketing,region_28,,m,other,1,27,2,2,0,0,52,0
29152,Operations,region_22,Bachelor's,f,other,1,34,5,6,0,0,74,1
53991,Operations,region_22,Bachelor's,m,other,1,35,5,4,0,0,60,0
47902,Sales & Marketing,region_20,Master's & above,m,other,1,36,5,8,0,0,46,0
9117,Operations,region_15,Master's & above,f,sourcing,1,44,4,13,1,0,59,0
11473,Finance,region_31,Bachelor's,f,sourcing,1,26,3,2,0,0,64,0
16162,Analytics,region_22,Master's & above,m,other,1,35,3,7,0,0,84,0
76352,Analytics,region_15,Bachelor's,f,sourcing,2,28,5,5,1,0,81,0
31678,Analytics,region_2,Bachelor's,m,other,1,38,1,9,0,0,85,0
10457,Technology,region_2,Master's & above,f,other,1,49,3,18,0,0,82,0
44443,Operations,region_16,Master's & above,m,other,1,44,4,16,1,0,89,1
49360,HR,region_2,Below Secondary,m,sourcing,1,20,,1,0,0,50,0
43418,Finance,region_13,Bachelor's,m,other,1,38,3,10,0,0,63,0
2447,Sales & Marketing,region_2,Bachelor's,m,other,1,56,5,5,1,0,51,0
1734,Sales & Marketing,region_2,Bachelor's,m,other,1,41,2,12,0,0,51,0
69665,Procurement,region_2,Bachelor's,m,other,1,52,3,20,0,0,68,0
16717,Operations,region_2,Master's & above,m,sourcing,1,54,4,14,0,0,59,0
13517,Sales & Marketing,region_7,,m,other,1,23,1,2,0,0,49,0
67955,Procurement,region_5,Bachelor's,m,sourcing,3,36,2,4,1,0,66,0
33842,HR,region_2,Master's & above,m,sourcing,1,42,5,4,0,0,63,1
66264,Operations,region_2,Bachelor's,m,other,1,26,3,1,1,0,62,0
20851,Operations,region_22,Master's & above,m,other,1,34,5,6,0,0,61,0
68966,Procurement,region_7,Master's & above,m,other,1,55,3,7,0,0,67,0
58156,Procurement,region_10,Bachelor's,f,other,1,34,3,10,0,0,70,0
36192,Sales & Marketing,region_15,Bachelor's,f,other,1,33,3,3,0,0,50,0
222,Procurement,region_13,Master's & above,m,other,1,34,4,5,0,0,71,0
72524,Sales & Marketing,region_8,Bachelor's,m,other,1,34,3,10,1,0,51,0
18765,Sales & Marketing,region_6,Bachelor's,f,sourcing,1,28,,1,0,0,53,0
55043,Procurement,region_2,Below Secondary,m,sourcing,1,26,3,4,0,0,67,0
20107,Operations,region_19,Bachelor's,m,sourcing,1,36,2,3,0,0,59,0
10004,Operations,region_19,Master's & above,m,other,2,50,3,15,0,0,56,0
30079,Procurement,region_6,Bachelor's,m,sourcing,1,25,3,3,0,0,73,0
51204,Analytics,region_2,Bachelor's,m,other,1,33,5,9,1,0,83,0
54201,Technology,region_2,Bachelor's,m,sourcing,1,50,5,16,1,0,84,0
77784,Finance,region_2,Bachelor's,m,other,2,29,,1,0,0,54,0
22981,Sales & Marketing,region_2,Bachelor's,m,other,1,59,5,23,0,0,52,0
75032,Operations,region_29,Master's & above,m,other,1,37,5,8,0,0,60,0
63953,Operations,region_7,Below Secondary,m,other,1,26,3,4,0,0,64,0
43283,Sales & Marketing,region_26,Bachelor's,m,other,2,37,1,13,0,0,49,0
44302,Sales & Marketing,region_2,,m,other,1,34,3,9,0,0,48,0
26413,Analytics,region_20,Bachelor's,m,other,2,28,2,2,0,0,87,1
25766,Operations,region_24,Master's & above,f,sourcing,1,38,3,4,1,0,59,0
9203,Finance,region_26,Bachelor's,m,other,1,36,1,8,0,0,61,0
4673,Sales & Marketing,region_11,Bachelor's,m,sourcing,1,29,5,4,0,0,61,1
43752,Sales & Marketing,region_2,Master's & above,m,sourcing,1,31,5,4,0,0,48,0
66358,Technology,region_2,Master's & above,f,other,2,31,4,7,1,0,81,0
47290,Finance,region_2,Bachelor's,m,sourcing,1,30,4,2,0,0,62,0
7873,Analytics,region_9,Master's & above,m,other,1,27,,1,0,0,88,0
1856,Sales & Marketing,region_2,Master's & above,f,sourcing,1,56,2,12,0,0,49,0
35084,Sales & Marketing,region_25,Bachelor's,m,sourcing,1,33,5,7,1,0,44,1
24921,Procurement,region_15,Bachelor's,m,other,1,29,3,4,1,0,73,0
43746,Procurement,region_27,Bachelor's,f,sourcing,1,30,3,4,1,0,72,0
69141,Sales & Marketing,region_15,,m,other,1,31,3,5,0,0,45,0
45256,Procurement,region_10,Bachelor's,m,other,3,30,1,3,1,0,67,0
25580,Analytics,region_2,Bachelor's,m,sourcing,2,32,5,5,1,0,85,0
15785,Sales & Marketing,region_9,Bachelor's,m,sourcing,2,33,3,6,0,0,52,0
76700,Sales & Marketing,region_22,Bachelor's,m,other,1,26,,1,1,0,50,0
58530,Analytics,region_22,Bachelor's,f,sourcing,2,29,5,4,1,0,84,0
36744,Operations,region_26,Bachelor's,m,sourcing,1,28,3,2,0,0,58,0
24882,Sales & Marketing,region_1,Bachelor's,m,other,1,38,1,7,0,0,49,0
38249,Analytics,region_9,Bachelor's,m,other,2,29,5,5,0,0,83,0
49670,Technology,region_2,Master's & above,f,other,2,34,3,3,0,0,82,0
17768,Technology,region_5,Bachelor's,m,other,1,36,3,7,0,0,85,0
20510,Sales & Marketing,region_15,Bachelor's,f,other,1,30,3,5,0,0,46,0
57292,Operations,region_27,Bachelor's,f,other,1,26,,1,1,0,57,0
70153,Technology,region_26,Bachelor's,m,other,1,41,5,11,1,1,82,1
13763,Procurement,region_19,Bachelor's,f,other,1,37,3,7,0,0,74,0
47585,Finance,region_2,Bachelor's,m,other,1,41,4,6,1,0,62,1
28752,Analytics,region_22,,m,sourcing,1,29,3,5,0,0,80,0
8950,Analytics,region_15,Bachelor's,m,other,1,30,,1,1,0,84,0
12258,Technology,region_31,Bachelor's,f,sourcing,1,26,,1,1,0,84,0
30097,Sales & Marketing,region_3,Bachelor's,m,sourcing,3,29,1,3,0,0,49,0
64887,Operations,region_30,Master's & above,m,other,1,37,1,2,1,0,58,0
525,Sales & Marketing,region_22,Bachelor's,m,other,4,30,3,4,0,0,49,0
69463,Operations,region_7,Master's & above,m,other,3,35,5,7,1,0,57,0
57039,Procurement,region_22,Bachelor's,m,sourcing,1,26,5,3,1,0,65,0
74981,Sales & Marketing,region_24,Master's & above,m,other,1,32,5,7,0,0,46,0
3763,Sales & Marketing,region_16,Bachelor's,m,sourcing,1,51,4,17,0,0,63,1
60638,Sales & Marketing,region_13,Bachelor's,m,sourcing,1,40,4,4,0,0,46,0
38138,Sales & Marketing,region_31,Bachelor's,m,sourcing,1,30,3,4,0,0,52,0
30067,Finance,region_30,Bachelor's,m,other,1,27,5,3,1,0,61,0
69845,Analytics,region_29,Bachelor's,m,other,2,30,5,2,1,0,83,0
53666,Technology,region_11,Master's & above,m,other,1,43,4,17,0,0,79,0
41923,Finance,region_4,Bachelor's,f,other,1,34,3,3,0,0,64,0
25485,Procurement,region_2,Master's & above,m,sourcing,1,40,3,8,1,0,68,0
38186,Operations,region_16,Bachelor's,m,other,1,26,,1,0,0,58,0
56970,Sales & Marketing,region_25,Bachelor's,m,sourcing,1,28,,1,1,0,53,0
13050,Analytics,region_2,Bachelor's,m,sourcing,1,33,3,4,1,0,86,0
44409,Sales & Marketing,region_17,Bachelor's,m,sourcing,1,30,1,12,0,0,47,0
26548,Sales & Marketing,region_22,Bachelor's,m,other,1,52,3,14,0,0,45,0
48614,Sales & Marketing,region_33,Bachelor's,f,sourcing,1,31,2,5,0,0,49,0
15828,Procurement,region_2,Master's & above,f,sourcing,1,51,3,15,0,0,74,0
37399,Procurement,region_2,Master's & above,m,sourcing,1,42,3,16,0,0,72,0
71293,HR,region_7,Master's & above,m,other,1,39,5,6,1,1,47,1
68241,Technology,region_4,Bachelor's,f,sourcing,1,46,3,16,0,0,77,0
38317,Operations,region_29,Bachelor's,m,other,1,28,1,4,0,0,59,0
9609,Sales & Marketing,region_11,Bachelor's,m,sourcing,1,27,3,3,0,0,55,0
77225,Procurement,region_10,Master's & above,f,sourcing,1,38,3,7,1,0,71,0
39629,Sales & Marketing,region_11,Bachelor's,f,other,1,35,5,9,0,0,48,0
2747,Procurement,region_31,Bachelor's,f,other,1,32,3,2,0,0,69,0
54673,Finance,region_2,Bachelor's,f,other,1,29,3,7,1,0,60,0
4061,Technology,region_16,Bachelor's,m,other,1,40,5,4,1,0,82,0
38164,Sales & Marketing,region_2,Bachelor's,m,referred,1,27,5,2,0,0,51,0
28315,Operations,region_11,Bachelor's,f,sourcing,2,31,1,4,0,0,55,0
60416,Operations,region_31,Bachelor's,m,sourcing,1,35,3,2,1,0,57,0
67334,Sales & Marketing,region_2,Bachelor's,m,referred,1,36,3,5,1,1,48,0
28086,Technology,region_2,Master's & above,f,other,1,59,1,18,0,0,82,0
69002,Sales & Marketing,region_15,Bachelor's,f,sourcing,1,38,1,6,0,0,49,0
51114,Operations,region_8,Bachelor's,m,sourcing,1,31,3,6,0,0,61,0
76980,Operations,region_7,Master's & above,m,other,1,31,5,8,0,0,66,0
13989,Operations,region_16,Bachelor's,f,other,2,26,,1,1,1,61,0
19484,Technology,region_7,Bachelor's,m,other,1,39,5,8,1,0,80,0
31852,Analytics,region_8,Bachelor's,m,other,1,30,1,2,0,0,85,0
4345,HR,region_26,Bachelor's,m,other,1,29,3,5,0,0,48,0
68504,Legal,region_22,Bachelor's,m,other,1,31,4,4,0,0,60,0
22426,Legal,region_11,Bachelor's,m,sourcing,1,29,,1,0,0,64,0
14002,Procurement,region_2,Master's & above,f,other,1,32,3,6,1,0,74,0
40568,Analytics,region_31,Bachelor's,m,sourcing,2,25,3,2,0,0,81,0
21165,Procurement,region_2,Master's & above,f,other,1,55,3,7,1,0,73,0
31171,Procurement,region_2,Master's & above,f,other,2,51,3,7,0,0,65,0
34662,Legal,region_22,Bachelor's,m,sourcing,3,28,,1,0,0,59,0
16329,Technology,region_23,Master's & above,m,sourcing,1,32,5,7,0,0,78,0
52084,Technology,region_2,Master's & above,f,other,1,39,2,5,0,0,81,0
27414,Operations,region_26,Master's & above,m,other,1,32,3,5,0,0,63,0
51824,Technology,region_26,Master's & above,m,other,1,34,3,5,0,0,82,0
27183,HR,region_2,Bachelor's,f,referred,1,30,3,2,1,0,51,0
47137,Sales & Marketing,region_13,Bachelor's,m,other,1,29,3,2,1,0,47,0
38128,Technology,region_26,Bachelor's,m,sourcing,1,48,4,8,0,0,79,0
60975,HR,region_23,Master's & above,m,sourcing,1,37,1,11,0,0,47,0
57259,Technology,region_7,Master's & above,m,other,2,37,3,5,1,1,94,1
63734,Procurement,region_17,Master's & above,f,other,1,49,3,5,0,0,69,0
12781,Analytics,region_28,Bachelor's,m,other,3,30,3,5,1,0,84,0
54652,Operations,region_22,Master's & above,m,sourcing,1,43,3,12,0,0,58,0
70359,Sales & Marketing,region_2,Bachelor's,m,other,3,30,2,6,1,0,53,0
1384,Technology,region_2,Bachelor's,f,sourcing,1,25,2,3,1,0,79,0
77259,Analytics,region_22,Bachelor's,m,other,1,45,3,6,0,0,85,0
13647,Sales & Marketing,region_26,Bachelor's,m,sourcing,1,33,5,7,1,0,49,0
15449,Analytics,region_7,Bachelor's,m,sourcing,1,33,5,7,1,0,87,0
7704,Operations,region_5,Bachelor's,m,other,1,39,4,7,1,0,57,0
48523,Sales & Marketing,region_9,Bachelor's,m,sourcing,1,29,2,3,1,0,49,0
31448,Technology,region_2,Bachelor's,m,referred,1,29,5,4,1,0,78,0
20694,Analytics,region_7,Bachelor's,m,other,1,36,3,8,1,0,80,0
75223,Operations,region_22,Bachelor's,f,sourcing,1,38,4,9,0,0,72,1
14413,Sales & Marketing,region_1,Bachelor's,m,other,1,42,5,8,0,0,58,0
44689,Operations,region_22,Master's & above,f,other,1,46,1,12,0,0,55,0
1713,Sales & Marketing,region_13,Bachelor's,m,other,1,35,3,6,0,0,49,0
28879,Operations,region_11,Bachelor's,m,sourcing,1,34,1,4,0,0,58,0
49139,Operations,region_22,Bachelor's,f,sourcing,3,28,4,3,0,0,62,0
55609,Finance,region_28,Bachelor's,f,sourcing,1,30,5,7,1,0,60,1
15450,Sales & Marketing,region_32,Bachelor's,m,other,1,31,5,7,0,0,50,0
30953,Sales & Marketing,region_31,Bachelor's,f,other,1,27,1,4,0,0,53,0
899,Sales & Marketing,region_14,Bachelor's,m,sourcing,1,36,3,4,1,0,54,0
41161,Operations,region_22,Bachelor's,m,other,1,40,5,3,1,1,60,1
77705,Sales & Marketing,region_7,Bachelor's,m,other,1,50,5,6,0,0,48,0
18655,Operations,region_19,Master's & above,m,other,1,40,3,2,0,0,57,0
75606,Technology,region_13,Master's & above,m,sourcing,1,35,4,2,1,0,80,0
53595,Finance,region_13,Bachelor's,m,sourcing,1,28,,1,1,0,60,0
73403,Technology,region_22,Bachelor's,m,other,1,32,1,4,0,0,75,0
35205,Operations,region_2,Bachelor's,m,other,2,54,5,6,1,0,60,0
75051,Operations,region_5,Bachelor's,m,sourcing,1,29,5,3,1,0,58,1
6881,Sales & Marketing,region_1,Bachelor's,m,other,1,32,5,3,0,0,46,0
52330,Operations,region_12,Bachelor's,m,sourcing,1,27,5,5,0,0,57,0
54436,Analytics,region_29,Bachelor's,f,sourcing,1,28,5,4,1,0,81,0
22632,Analytics,region_7,Bachelor's,m,sourcing,2,36,5,7,1,0,83,0
69421,Procurement,region_6,Bachelor's,f,other,1,36,1,10,0,0,69,0
61852,Operations,region_32,Bachelor's,f,sourcing,1,32,4,8,0,0,65,0
56559,Operations,region_27,Master's & above,m,other,1,41,4,11,0,0,62,0
7378,Sales & Marketing,region_13,Master's & above,m,sourcing,1,31,4,4,1,0,48,0
47793,Finance,region_2,Below Secondary,m,sourcing,3,21,3,2,0,0,60,0
4752,Procurement,region_2,Bachelor's,f,other,1,59,2,15,0,0,66,0
63427,Sales & Marketing,region_23,Master's & above,m,other,1,41,3,8,0,0,51,0
50703,Procurement,region_31,Bachelor's,f,other,1,31,3,8,0,0,69,0
14799,Operations,region_25,Bachelor's,f,sourcing,1,27,3,2,1,0,57,0
7716,Finance,region_31,Bachelor's,m,sourcing,3,41,3,3,0,0,60,0
67332,Sales & Marketing,region_19,Bachelor's,m,sourcing,1,30,5,6,0,0,49,0
853,HR,region_22,Bachelor's,m,other,1,29,3,5,0,0,55,0
51850,Sales & Marketing,region_12,Bachelor's,m,sourcing,1,45,3,6,0,0,47,0
17333,Procurement,region_2,Bachelor's,f,sourcing,1,31,5,7,1,0,69,0
36481,Operations,region_4,Bachelor's,m,sourcing,1,26,4,2,0,0,55,0
57758,Technology,region_6,Bachelor's,m,other,1,32,3,3,0,0,76,0
52703,Sales & Marketing,region_28,Bachelor's,m,sourcing,2,38,1,3,0,0,45,0
41766,Operations,region_15,Bachelor's,m,other,1,31,3,7,0,0,61,0
15864,HR,region_26,Bachelor's,f,other,1,26,3,3,0,0,47,0
62339,HR,region_23,Bachelor's,m,other,1,31,3,6,1,0,51,0
